,eventID,groupID,RP_hit_in_group,Max_line_no
24708,20012024,2,3,1
24712,20012026,2,3,1
24719,20012030,5,3,4
24751,20012046,4,3,1
24770,20012054,2,3,1
24782,20012058,5,3,3
24828,20012080,4,3,1
24832,20012082,4,3,3
24903,20012118,2,3,1
24912,20012122,5,3,2
24916,20012124,1,3,1
24927,20012130,2,3,1
24938,20012135,4,3,1
24943,20012138,4,3,1
24987,20012158,1,3,1
25004,20012167,1,3,3
25032,20012179,5,3,1
25074,20012200,5,3,1
25104,20012212,4,3,3
25118,20012218,2,3,1
25139,20012229,2,3,1
25149,20012234,1,3,1
25162,20012240,2,3,1
25245,20012279,1,3,1
25262,20012287,2,3,1
25326,20012319,5,3,1
25354,20012333,5,3,1
25364,20012338,4,3,1
25428,20012367,1,3,1
25454,20012379,2,3,1
25474,20012389,2,3,1
25504,20012402,4,3,4
25513,20012407,2,3,1
25522,20012411,4,3,1
25550,20012426,1,3,1
25555,20012428,2,3,1
25562,20012431,2,3,2
25564,20012432,2,3,1
25614,20012454,6,3,4
25644,20012467,4,3,1
25661,20012476,1,3,1
25688,20012490,5,3,1
25710,20012501,1,3,1
25722,20012506,1,3,1
25752,20012522,2,3,2
25761,20012526,5,3,1
25782,20012537,4,3,1
25823,20012558,5,3,3
25855,20012573,5,3,1
25863,20012577,5,3,1
25868,20012580,1,3,2
25887,20012589,5,3,1
25921,20012607,1,3,1
25944,20012617,5,3,1
25968,20012628,5,3,1
25978,20012633,1,3,1
25992,20012640,4,3,1
26017,20012652,5,3,1
26036,20012662,2,3,1
26081,20012683,2,3,1
26095,20012690,1,3,1
26097,20012691,1,3,6
26163,20012724,2,3,1
26176,20012731,1,3,1
26177,20012731,5,3,2
26223,20012753,5,3,1
26247,20012764,1,3,3
26253,20012766,2,3,1
26257,20012768,1,3,2
26265,20012771,1,3,2
26309,20012792,2,3,1
26355,20012815,2,3,1
26367,20012821,2,3,1
26370,20012822,4,3,1
26392,20012833,5,3,1
26432,20012851,5,3,2
26450,20012860,2,3,5
26472,20012870,1,3,1
26506,20012886,1,3,1
26507,20012886,5,3,1
26517,20012891,2,3,1
26525,20012895,2,3,1
26608,20012935,1,3,1
26650,20012957,1,3,1
26656,20012960,2,3,1
26677,20012969,1,3,1
26690,20012974,6,3,3
26727,20012993,1,3,1
26731,20012994,4,3,1
26781,20013020,2,3,1
26806,20013032,5,3,1
26810,20013034,5,3,1
26811,20013035,2,3,1
26820,20013039,5,3,2
26850,20013054,4,3,1
26872,20013065,5,3,1
26875,20013066,4,3,2
26876,20013066,5,3,4
26882,20013069,4,3,1
26885,20013071,2,3,1
26889,20013073,1,3,1
26914,20013085,1,3,1
27006,20013130,4,3,1
27019,20013138,1,3,1
27072,20013165,4,3,1
27075,20013167,1,3,1
27117,20013188,2,3,1
27127,20013192,2,3,1
27142,20013199,2,3,1
27194,20013222,1,3,1
27196,20013223,2,3,1
27297,20013271,1,3,1
27349,20013295,2,3,1
27350,20013295,4,3,1
27363,20013302,4,3,1
27367,20013304,5,3,1
27386,20013314,1,3,1
27398,20013321,1,3,1
27437,20013339,2,3,1
27438,20013339,4,3,1
27459,20013348,4,3,1
27462,20013350,2,3,1
27466,20013352,2,3,3
27477,20013356,5,3,1
27482,20013359,2,3,3
27484,20013359,5,3,5
27493,20013363,5,3,1
27549,20013390,1,3,1
27568,20013399,5,3,1
27593,20013412,2,3,1
27620,20013426,1,3,1
27633,20013431,1,3,2
27656,20013441,2,3,1
27671,20013449,2,3,1
27682,20013454,5,3,1
27710,20013468,1,3,6
27712,20013469,2,3,2
27759,20013491,4,3,1
27766,20013494,5,3,1
27779,20013501,1,3,2
27780,20013501,2,3,2
27781,20013501,3,3,1
27797,20013508,2,3,1
27813,20013516,2,3,1
27818,20013518,5,3,1
27835,20013526,5,3,1
27852,20013535,1,3,1
27899,20013559,5,3,1
27912,20013566,2,3,1
27913,20013566,4,3,1
27934,20013577,2,3,3
27944,20013581,6,3,2
27974,20013596,4,3,4
27990,20013604,5,3,1
28007,20013612,2,3,1
28018,20013617,4,3,1
28029,20013622,5,3,1
28062,20013637,2,3,1
28077,20013644,2,3,2
28102,20013655,4,3,1
28163,20013681,4,3,2
28186,20013695,2,3,1
28242,20013721,4,3,1
28247,20013725,2,3,1
28251,20013727,1,3,1
28259,20013731,1,3,1
28272,20013737,1,3,1
28292,20013748,1,3,4
28304,20013754,1,3,1
28309,20013756,5,3,1
28321,20013761,5,3,1
28385,20013794,2,3,1
28408,20013804,4,3,1
28426,20013815,4,3,1
28432,20013818,5,3,1
28523,20013860,4,3,1
28532,20013864,1,3,1
28546,20013871,2,3,2
28583,20013889,1,3,4
28594,20013894,2,3,2
28597,20013895,5,3,1
28605,20013899,2,3,1
28613,20013902,2,3,1
28616,20013903,4,3,1
28674,20013931,1,3,1
28822,20014003,5,3,2
28843,20014011,3,3,3
28847,20014013,2,3,2
28862,20014019,5,3,5
28864,20014020,2,3,1
28903,20014038,4,3,1
28911,20014042,5,3,1
28961,20014067,1,3,1
28970,20014070,5,3,5
28991,20014080,1,3,2
29002,20014086,4,3,1
29022,20014096,1,3,1
29119,20014145,1,3,1
29163,20014165,5,3,1
29171,20014169,5,3,1
29189,20014176,1,3,1
29222,20014191,5,3,1
29230,20014195,5,3,5
29231,20014196,2,3,1
29238,20014199,4,3,2
29250,20014205,1,3,1
29252,20014205,5,3,1
29282,20014221,1,3,1
29290,20014224,1,3,1
29334,20014247,2,3,1
29337,20014248,5,3,1
29341,20014250,2,3,1
29363,20014260,5,3,1
29367,20014262,4,3,1
29384,20014271,1,3,1
29446,20014301,2,3,1
29488,20014322,1,3,1
29489,20014322,5,3,1
29495,20014325,5,3,1
29535,20014344,1,3,2
29567,20014359,2,3,1
29580,20014366,1,3,1
29611,20014381,4,3,1
29637,20014392,5,3,3
29679,20014415,2,3,2
29724,20014439,2,3,1
29758,20014455,2,3,1
29782,20014469,1,3,4
29788,20014472,2,3,1
29798,20014477,1,3,4
29822,20014488,1,3,1
29846,20014501,2,3,1
29860,20014510,2,3,2
29878,20014519,2,3,4
29886,20014523,2,3,1
29924,20014541,4,3,1
29928,20014543,1,3,4
29948,20014551,2,3,6
30030,20014589,1,3,1
30082,20014612,5,3,2
30119,20014629,5,3,1
30165,20014651,4,3,1
30178,20014659,2,3,1
30182,20014661,1,3,4
30187,20014662,4,3,1
30214,20014677,4,3,1
30215,20014678,1,3,1
30217,20014678,3,3,1
30230,20014684,5,3,1
30237,20014688,2,3,1
30262,20014699,4,3,1
30267,20014703,2,3,1
30290,20014714,4,3,1
30296,20014717,5,3,1
30302,20014720,4,3,1
30337,20014737,5,3,2
30388,20014763,5,3,1
30396,20014767,2,3,4
30413,20014776,4,3,1
30451,20014795,5,3,1
30494,20014817,5,3,1
30525,20014834,1,3,1
30558,20014851,2,3,1
30579,20014862,5,3,1
30598,20014871,2,3,2
30705,20014927,1,3,1
30737,20014944,1,3,1
30772,20014960,5,3,1
30785,20014967,2,3,1
30786,20014967,4,3,1
30789,20014969,2,3,1
30811,20014980,2,3,1
30824,20014986,5,3,1
30830,20014990,1,3,1
30840,20014995,2,3,1
30852,20015000,2,3,1
30894,20015020,5,3,1
30897,20015022,1,3,1
30913,20015031,2,3,3
30925,20015036,5,3,1
30926,20015037,2,3,1
30928,20015038,2,3,1
30932,20015040,2,3,1
30983,20015064,4,3,1
30986,20015066,1,3,1
31014,20015078,1,3,1
31030,20015087,1,3,1
31043,20015092,5,3,1
31076,20015108,4,3,1
31081,20015110,2,3,1
31087,20015113,1,3,1
31110,20015125,2,3,1
31129,20015138,2,3,1
31149,20015148,5,3,1
31152,20015150,1,3,3
31167,20015157,5,3,2
31242,20015195,2,3,3
31273,20015210,5,3,1
31323,20015234,5,3,1
31325,20015235,5,3,1
31329,20015237,2,3,4
31333,20015238,5,3,1
31344,20015243,2,3,1
31349,20015245,4,3,1
31381,20015262,1,3,1
31438,20015290,2,3,1
31466,20015305,2,3,1
31483,20015313,2,3,1
31552,20015347,2,3,1
31558,20015349,5,3,2
31572,20015355,2,3,5
31588,20015362,2,3,1
31603,20015368,4,3,3
31616,20015373,4,3,1
31621,20015376,1,3,1
31636,20015384,1,3,1
31657,20015391,4,3,1
31663,20015394,6,3,5
31669,20015397,1,3,1
31680,20015403,1,3,1
31739,20015433,5,3,1
31749,20015439,4,3,1
31756,20015442,4,3,1
31774,20015451,2,3,1
31815,20015470,4,3,4
31836,20015481,1,3,1
31838,20015482,1,3,1
31844,20015485,1,3,1
31863,20015493,4,3,4
31922,20015521,2,3,2
31924,20015522,2,3,1
31926,20015523,2,3,1
31995,20015557,1,3,1
31998,20015558,4,3,1
32038,20015579,1,3,2
32101,20015608,2,3,1
32103,20015609,1,3,3
32108,20015614,2,3,1
32113,20015616,5,3,1
32121,20015620,2,3,1
32139,20015629,2,3,1
32191,20015653,5,3,2
32203,20015659,1,3,1
32205,20015660,1,3,1
32234,20015674,2,3,1
32240,20015677,1,3,2
32241,20015677,2,3,1
32251,20015681,5,3,1
32252,20015682,1,3,1
32267,20015689,4,3,1
32271,20015691,2,3,1
32298,20015705,1,3,3
32301,20015705,5,3,1
32309,20015709,2,3,2
32339,20015724,2,3,1
32345,20015726,5,3,1
32350,20015729,2,3,1
32371,20015739,2,3,1
32394,20015750,2,3,12
32441,20015772,4,3,1
32445,20015773,6,3,3
32454,20015780,2,3,1
32487,20015796,2,3,2
32489,20015797,1,3,2
32490,20015797,5,3,2
32508,20015806,2,3,6
32509,20015806,3,3,3
32525,20015814,1,3,2
32619,20015857,5,3,1
32661,20015877,1,3,1
32663,20015878,1,3,1
32681,20015887,2,3,1
32735,20015911,2,3,1
32754,20015920,2,3,2
32783,20015935,1,3,1
32786,20015936,4,3,1
32802,20015945,1,3,4
32807,20015946,5,3,1
32822,20015951,5,3,1
32827,20015954,1,3,2
32828,20015954,2,3,2
32829,20015954,3,3,4
32846,20015963,4,3,4
32886,20015985,2,3,1
32913,20015998,5,3,1
32922,20016003,2,3,1
32934,20016009,1,3,1
32936,20016010,1,3,1
32957,20016020,4,3,1
33122,20016101,4,3,2
33189,20016134,2,3,2
33190,20016134,4,3,1
33227,20016151,4,3,2
33260,20016167,5,3,2
33267,20016170,4,3,1
33287,20016180,2,3,1
33341,20016206,5,3,1
33457,20016264,2,3,1
33479,20016273,5,3,4
33603,20016336,5,3,1
33609,20016338,5,3,2
33643,20016357,1,3,8
33653,20016361,2,3,1
33668,20016368,4,3,1
33676,20016372,4,3,2
33692,20016379,4,3,1
33731,20016399,1,3,1
33732,20016399,5,3,1
33760,20016414,1,3,8
33762,20016415,1,3,1
33763,20016415,5,3,1
33776,20016422,2,3,1
33787,20016427,2,3,1
33819,20016442,4,3,1
33826,20016445,4,3,1
33883,20016472,5,3,1
33950,20016506,2,3,1
33958,20016510,2,3,4
33961,20016510,5,3,3
33970,20016514,4,3,1
33984,20016521,2,3,4
33985,20016521,3,3,1
33986,20016521,4,3,1
33989,20016523,2,3,1
33990,20016523,4,3,1
34006,20016532,2,3,1
34008,20016533,2,3,1
34024,20016540,1,3,1
34038,20016546,2,3,1
34054,20016554,2,3,1
34075,20016565,2,3,4
34124,20016589,4,3,1
34134,20016596,2,3,1
34137,20016597,4,3,1
34171,20016613,5,3,3
34178,20016617,1,3,1
34234,20016645,1,3,1
34242,20016648,4,3,1
34276,20016666,2,3,1
34316,20016687,5,3,3
34355,20016705,2,3,2
34415,20016734,2,3,2
34437,20016745,1,3,1
34438,20016745,5,3,1
34441,20016747,1,3,1
34450,20016751,5,3,2
34465,20016759,2,3,1
34479,20016765,5,3,1
34548,20016801,5,3,1
34551,20016803,2,3,1
34556,20016804,5,3,1
34573,20016813,2,3,1
34585,20016818,5,3,2
34610,20016829,2,3,1
34614,20016831,2,3,1
34648,20016846,2,3,1
34665,20016853,2,3,3
34674,20016857,1,3,3
34736,20016887,4,3,1
34766,20016901,2,3,1
34790,20016912,1,3,1
34810,20016922,4,3,5
34821,20016928,1,3,4
34834,20016933,2,3,5
34881,20016955,5,3,1
34884,20016957,2,3,1
34905,20016965,4,3,2
34925,20016974,5,3,7
34944,20016985,2,3,1
34950,20016987,5,3,1
34955,20016990,1,3,1
34979,20017002,2,3,1
35000,20017012,1,3,1
35001,20017012,4,3,1
35006,20017014,2,3,2
35009,20017015,1,3,2
35023,20017020,5,3,2
35026,20017022,2,3,1
35031,20017024,5,3,1
35056,20017036,5,3,1
35062,20017039,2,3,1
35070,20017042,4,3,1
35093,20017052,4,3,1
35109,20017059,4,3,2
35113,20017061,2,3,1
35120,20017064,4,3,1
35156,20017081,1,3,1
35178,20017092,1,3,2
35180,20017092,5,3,1
35183,20017094,2,3,2
35221,20017112,5,3,1
35255,20017129,2,3,1
35258,20017130,5,3,2
35298,20017150,1,3,2
35317,20017159,5,3,1
35358,20017179,1,3,1
35373,20017185,4,3,1
35377,20017187,4,3,1
35391,20017194,5,3,1
35413,20017206,5,3,1
35456,20017225,5,3,1
35577,20017287,5,3,1
35629,20017314,2,3,1
35638,20017317,6,3,2
35649,20017322,5,3,1
35651,20017323,4,3,1
35697,20017345,5,3,4
35730,20017361,4,3,3
35757,20017373,4,3,3
35758,20017373,5,3,4
35779,20017382,4,3,1
35794,20017392,2,3,1
35814,20017402,2,3,1
35868,20017425,5,3,4
35888,20017436,2,3,1
35913,20017448,5,3,1
35932,20017458,1,3,1
35958,20017469,1,3,1
36007,20017493,2,3,1
36018,20017498,2,3,4
36022,20017499,5,3,1
36024,20017500,4,3,1
36031,20017504,2,3,1
36059,20017517,5,3,1
36073,20017523,5,3,1
36075,20017524,5,3,1
36113,20017543,2,3,4
36117,20017545,1,3,1
36169,20017572,4,3,3
36192,20017585,4,3,1
36227,20017603,1,3,1
36263,20017620,2,3,1
36314,20017646,1,3,4
36325,20017650,1,3,1
36360,20017670,5,3,1
36378,20017679,2,3,1
36403,20017692,5,3,1
36424,20017703,1,3,2
36454,20017717,2,3,1
36468,20017723,5,3,1
36500,20017738,3,3,1
36538,20017757,4,3,1
36545,20017760,4,3,2
36575,20017774,1,3,3
36677,20017825,2,3,1
36688,20017832,2,3,2
36732,20017852,1,3,1
36756,20017861,4,3,1
36802,20017883,2,3,1
36807,20017885,2,3,1
36864,20017916,4,3,1
36905,20017936,5,3,1
36910,20017938,3,3,4
36922,20017944,1,3,1
36927,20017946,4,3,1
36973,20017968,5,3,2
36994,20017979,4,3,1
36997,20017981,1,3,1
37025,20017992,4,3,1
37032,20017995,5,3,4
37071,20018013,5,3,1
37080,20018018,1,3,2
37089,20018021,4,3,2
37126,20018041,2,3,1
37142,20018048,5,3,3
37144,20018049,2,3,1
37151,20018052,5,3,1
37152,20018053,1,3,1
37195,20018074,1,3,1
37283,20018114,5,3,1
37290,20018118,2,3,2
37298,20018121,2,3,1
37316,20018131,5,3,1
37387,20018165,4,3,1
37401,20018172,1,3,1
37423,20018182,1,3,1
37466,20018204,5,3,1
37468,20018205,4,3,1
37549,20018244,1,3,1
37567,20018252,4,3,1
37571,20018254,2,3,1
37588,20018262,2,3,1
37591,20018263,5,3,1
37606,20018271,5,3,1
37624,20018280,4,3,1
37648,20018293,2,3,1
37681,20018309,4,3,1
37684,20018310,5,3,1
37687,20018312,2,3,1
37726,20018330,5,3,1
37733,20018334,2,3,1
37739,20018337,2,3,1
37749,20018342,2,3,1
37756,20018345,5,3,1
37766,20018350,2,3,1
37779,20018357,2,3,3
37787,20018361,2,3,1
37801,20018369,1,3,1
37866,20018400,4,3,1
37886,20018411,1,3,1
37887,20018411,5,3,1
37893,20018414,4,3,1
37899,20018417,1,3,1
37943,20018438,1,3,1
37961,20018447,2,3,1
37962,20018447,4,3,1
37987,20018459,1,3,1
38035,20018480,5,3,1
38036,20018481,1,3,1
38062,20018494,2,3,3
38073,20018499,2,3,1
38101,20018511,4,3,1
38143,20018530,1,3,1
38146,20018531,4,3,1
38169,20018546,2,3,1
38175,20018549,2,3,1
38196,20018560,2,3,1
38219,20018570,5,3,1
38274,20018597,4,3,1
38285,20018603,1,3,1
38313,20018616,5,3,1
38322,20018620,5,3,3
38328,20018624,1,3,1
38353,20018637,5,3,1
38358,20018639,1,3,2
38431,20018673,2,3,1
38443,20018678,2,3,1
38469,20018692,1,3,1
38472,20018693,2,3,1
38479,20018696,5,3,1
38501,20018707,4,3,1
38508,20018711,1,3,1
38530,20018722,1,3,1
38591,20018754,5,3,1
38609,20018762,4,3,1
38622,20018768,1,3,1
38633,20018772,5,3,1
38637,20018774,5,3,7
38651,20018780,1,3,1
38667,20018789,1,3,1
38731,20018820,1,3,1
38737,20018823,1,3,1
38756,20018831,1,3,1
38780,20018843,1,3,2
38781,20018843,5,3,1
38797,20018850,5,3,1
38829,20018865,1,3,1
38858,20018879,2,3,4
38884,20018891,5,3,3
38936,20018914,4,3,1
38958,20018926,4,3,2
38959,20018927,1,3,1
38972,20018934,5,3,1
39004,20018951,1,3,1
39010,20018954,2,3,1
39044,20018970,4,3,2
39066,20018982,2,3,1
39099,20018998,5,3,4
39165,20019030,1,3,6
39191,20019042,1,3,1
39255,20019074,5,3,1
39332,20019110,3,3,4
39334,20019111,2,3,1
39356,20019122,5,3,1
39362,20019125,5,3,1
39373,20019130,2,3,1
39392,20019138,1,3,1
39410,20019147,2,3,1
39413,20019148,4,3,1
39423,20019153,4,3,1
39441,20019162,2,3,1
39459,20019172,1,3,1
39500,20019194,1,3,2
39587,20019236,1,3,1
39598,20019241,2,3,1
39629,20019256,2,3,1
39657,20019270,1,3,4
39721,20019301,4,3,6
39724,20019303,2,3,2
39742,20019312,5,3,1
39769,20019324,5,3,4
39785,20019331,4,3,1
39787,20019332,5,3,1
39792,20019334,5,3,3
39801,20019339,1,3,1
39848,20019362,1,3,3
39853,20019364,2,3,1
39928,20019400,1,3,1
39969,20019419,5,3,1
39983,20019426,4,3,1
39995,20019432,1,3,2
39996,20019432,2,3,2
40002,20019434,1,3,1
40012,20019439,1,3,1
40013,20019439,2,3,2
40016,20019440,4,3,1
40060,20019462,4,3,1
40066,20019465,4,3,5
40121,20019492,2,3,1
40134,20019499,4,3,1
40234,20019548,2,3,4
40238,20019549,4,3,1
40275,20019569,5,3,1
40290,20019577,2,3,1
40344,20019602,5,3,1
40356,20019607,2,3,3
40367,20019611,4,3,1
40377,20019617,1,3,1
40412,20019633,4,3,1
40414,20019634,2,3,1
40418,20019636,2,3,1
40422,20019638,2,3,1
40430,20019642,2,3,1
40452,20019650,5,3,1
40488,20019668,4,3,1
40504,20019676,5,3,1
40513,20019681,4,3,1
40543,20019696,2,3,3
40545,20019697,2,3,2
40589,20019719,1,3,6
40593,20019722,1,3,3
40597,20019724,2,3,1
40622,20019737,2,3,1
40651,20019752,1,3,1
40654,20019753,4,3,1
40761,20019807,1,3,1
40804,20019827,2,3,1
40806,20019828,1,3,4
40811,20019830,4,3,1
40924,20019886,5,3,2
40967,20019906,2,3,1
41042,20019941,4,3,1
41068,20019953,1,3,1
41069,20019953,2,3,4
41077,20019956,4,3,1
41080,20019958,2,3,1
41104,20019970,2,3,1
41163,20019997,1,3,1
41181,20020006,1,3,1
41182,20020006,5,3,2
41193,20020013,1,3,1
41204,20020018,4,3,1
41208,20020020,4,3,1
41230,20020032,4,3,1
41240,20020037,4,3,1
41288,20020062,2,3,2
41290,20020063,1,3,1
41368,20020098,5,3,1
41379,20020103,5,3,1
41450,20020141,4,3,1
41451,20020142,2,3,1
41455,20020144,1,3,1
41460,20020146,5,3,1
41472,20020153,5,3,2
41475,20020155,1,3,1
41572,20020204,5,3,1
41573,20020205,2,3,1
41648,20020240,5,3,3
41662,20020247,1,3,2
41760,20020293,1,3,1
41773,20020300,2,3,1
41815,20020321,5,3,1
41841,20020333,5,3,1
41854,20020339,2,3,2
41859,20020341,2,3,1
41866,20020344,5,3,1
41881,20020352,1,3,1
41886,20020354,4,3,4
41969,20020394,4,3,1
41991,20020404,5,3,4
42002,20020410,2,3,1
42018,20020420,2,3,1
42037,20020430,4,3,1
42039,20020430,6,3,1
42059,20020440,1,3,4
42080,20020450,4,3,1
42151,20020485,4,3,1
42162,20020492,2,3,4
42171,20020496,2,3,1
42173,20020497,2,3,2
42179,20020499,4,3,4
42264,20020541,5,3,1
42268,20020543,5,3,1
42275,20020546,5,3,3
42309,20020563,5,3,1
42316,20020567,1,3,1
42323,20020570,2,3,1
42383,20020599,2,3,1
42386,20020600,5,3,1
42411,20020612,1,3,7
42414,20020614,2,3,1
42416,20020615,2,3,1
42442,20020627,1,3,2
42495,20020652,4,3,2
42504,20020657,1,3,1
42517,20020663,4,3,3
42582,20020695,2,3,3
42617,20020712,4,3,1
42634,20020721,5,3,1
42660,20020735,2,3,1
42695,20020754,1,3,1
42707,20020759,2,3,1
42713,20020762,2,3,1
42714,20020762,4,3,6
42733,20020772,2,3,1
42785,20020799,1,3,1
42834,20020824,4,3,2
42841,20020827,3,3,2
42849,20020832,2,3,1
42866,20020840,2,3,4
42912,20020861,5,3,1
42916,20020863,5,3,1
42923,20020867,5,3,4
42938,20020874,5,3,1
42949,20020880,2,3,1
42983,20020894,5,3,1
42997,20020901,2,3,1
43000,20020902,4,3,1
43008,20020906,5,3,1
43038,20020923,1,3,1
43042,20020925,2,3,5
43085,20020945,5,3,1
43128,20020968,1,3,2
43135,20020972,5,3,3
43189,20020999,2,3,1
43199,20021004,5,3,1
43212,20021009,4,3,1
43242,20021025,4,3,2
43274,20021041,5,3,1
43281,20021045,1,3,2
43298,20021053,4,3,1
43329,20021068,5,3,1
43340,20021073,4,3,1
43375,20021091,4,3,1
43413,20021108,2,3,1
43417,20021110,2,3,1
43426,20021114,4,3,1
43431,20021117,2,3,1
43435,20021119,1,3,1
43459,20021133,2,3,1
43469,20021138,2,3,1
43491,20021150,1,3,2
43494,20021151,5,3,1
43531,20021169,2,3,1
43541,20021174,2,3,2
43546,20021176,4,3,3
43555,20021180,4,3,1
43579,20021192,2,3,1
43590,20021197,2,3,1
43595,20021199,5,3,1
43624,20021214,1,3,1
43647,20021226,2,3,1
43673,20021238,5,3,4
43679,20021242,5,3,2
43703,20021254,4,3,1
43704,20021255,1,3,1
43749,20021277,4,3,1
43775,20021290,1,3,3
43779,20021291,2,3,1
43780,20021291,4,3,1
43830,20021315,1,3,1
43831,20021315,5,3,1
43862,20021331,2,3,2
43880,20021340,1,3,2
43912,20021359,2,3,2
44033,20021417,2,3,1
44044,20021422,2,3,1
44076,20021437,2,3,10
44123,20021460,1,3,1
44158,20021477,5,3,1
44166,20021481,5,3,1
44174,20021486,2,3,2
44217,20021507,2,3,1
44234,20021516,5,3,1
44258,20021529,2,3,1
44295,20021547,2,3,1
44311,20021554,5,3,1
44326,20021562,2,3,1
44339,20021568,1,3,2
44388,20021591,2,3,1
44413,20021602,4,3,1
44470,20021631,2,3,1
44475,20021633,5,3,1
44477,20021634,5,3,1
44479,20021635,4,3,1
44484,20021637,4,3,4
44485,20021637,5,3,3
44486,20021637,6,3,1
44534,20021661,2,3,1
44537,20021661,6,3,4
44552,20021669,1,3,2
44571,20021679,4,3,1
44593,20021691,5,3,1
44596,20021693,2,3,1
44606,20021697,3,3,3
44612,20021699,5,3,1
44626,20021706,1,3,1
44652,20021719,5,3,1
44676,20021731,2,3,1
44692,20021740,2,3,3
44738,20021760,4,3,5
44739,20021760,5,3,1
44741,20021761,2,3,1
44782,20021781,1,3,1
44785,20021782,4,3,2
44800,20021789,5,3,1
44808,20021793,1,3,1
44810,20021794,1,3,1
44832,20021804,5,3,1
44858,20021817,1,3,1
44911,20021844,5,3,1
44945,20021858,1,3,1
44954,20021863,4,3,1
44960,20021865,4,3,1
44963,20021866,5,3,2
44973,20021871,4,3,1
45025,20021896,2,3,1
45039,20021903,1,3,1
45044,20021905,2,3,1
45059,20021912,4,3,1
45131,20021948,3,3,2
45143,20021953,4,3,1
45172,20021968,2,3,1
45173,20021968,4,3,1
45186,20021975,1,3,1
45194,20021979,1,3,1
45225,20021993,5,3,1
45239,20022000,5,3,1
45249,20022005,2,3,3
45290,20022025,4,3,1
45303,20022032,2,3,1
45327,20022043,4,3,1
45329,20022044,4,3,1
45331,20022045,5,3,1
45364,20022062,2,3,1
45377,20022067,5,3,1
45383,20022070,4,3,1
45400,20022079,5,3,1
45450,20022105,5,3,2
45455,20022108,2,3,3
45460,20022110,1,3,1
45466,20022113,2,3,1
45476,20022116,2,3,2
45513,20022134,5,3,1
45542,20022148,1,3,1
45560,20022157,1,3,1
45603,20022178,1,3,2
45671,20022210,4,3,1
45684,20022217,1,3,1
45704,20022227,2,3,1
45709,20022229,5,3,1
45719,20022233,5,3,2
45721,20022235,2,3,1
45722,20022235,4,3,6
45738,20022243,2,3,1
45744,20022246,2,3,1
45785,20022265,2,3,1
45819,20022284,4,3,1
45823,20022285,5,3,1
45826,20022287,1,3,1
45848,20022297,5,3,3
45865,20022304,2,3,1
45895,20022320,2,3,3
45903,20022322,4,3,1
45939,20022340,1,3,1
45974,20022356,1,3,1
46019,20022377,1,3,1
46022,20022379,5,3,1
46056,20022394,5,3,1
46068,20022400,1,3,1
46099,20022417,2,3,1
46104,20022419,4,3,3
46105,20022419,5,3,2
46111,20022422,2,3,1
46117,20022425,1,3,1
46127,20022429,2,3,1
46157,20022442,2,3,1
46176,20022452,2,3,1
46193,20022460,5,3,1
46223,20022474,4,3,1
46245,20022484,2,3,1
46252,20022488,4,3,2
46259,20022492,2,3,1
46275,20022500,2,3,1
46284,20022504,5,3,2
46286,20022505,5,3,1
46297,20022511,1,3,1
46304,20022514,4,3,1
46344,20022533,4,3,2
46385,20022553,1,3,3
46386,20022553,4,3,1
46399,20022560,2,3,1
46433,20022574,2,3,2
46480,20022600,5,3,1
46507,20022613,1,3,1
46522,20022620,2,3,2
46566,20022643,4,3,1
46570,20022645,5,3,1
46615,20022667,1,3,1
46622,20022670,2,3,1
46645,20022680,4,3,2
46647,20022681,5,3,1
46652,20022685,1,3,2
46658,20022687,1,3,3
46692,20022702,4,3,1
46721,20022717,1,3,1
46742,20022726,1,3,1
46758,20022734,2,3,1
46760,20022735,2,3,1
46767,20022738,5,3,1
46786,20022748,2,3,1
46807,20022758,2,3,1
46836,20022773,1,3,1
46935,20022821,1,3,1
46972,20022840,1,3,1
47059,20022881,2,3,1
47067,20022885,1,3,1
47103,20022900,4,3,1
47116,20022907,1,3,1
47124,20022911,1,3,1
47152,20022925,1,3,1
47183,20022940,1,3,1
47194,20022945,5,3,1
47200,20022949,1,3,1
47227,20022962,6,3,4
47259,20022976,5,3,1
47302,20022996,2,3,1
47308,20022999,2,3,3
47346,20023018,4,3,3
47357,20023024,2,3,1
47438,20023063,4,3,1
47478,20023082,5,3,9
47488,20023088,1,3,1
47489,20023088,5,3,1
47544,20023115,1,3,3
47553,20023119,2,3,1
47614,20023150,2,3,1
47633,20023159,1,3,1
47698,20023191,4,3,1
47714,20023199,5,3,6
47726,20023205,4,3,5
47735,20023208,5,3,4
47755,20023218,1,3,6
47761,20023221,2,3,1
47788,20023234,1,3,1
47789,20023234,5,3,1
47796,20023238,2,3,1
47803,20023241,5,3,1
47821,20023249,4,3,1
47844,20023261,2,3,1
47850,20023262,5,3,1
47875,20023273,5,3,2
47888,20023278,4,3,1
47895,20023283,2,3,1
47974,20023321,4,3,1
47989,20023329,2,3,1
48016,20023341,4,3,1
48017,20023342,1,3,2
48069,20023369,2,3,1
48073,20023371,2,3,2
48089,20023379,5,3,1
48110,20023390,1,3,1
48113,20023391,5,3,2
48122,20023396,2,3,1
48125,20023398,4,3,4
48129,20023400,5,3,1
48189,20023432,1,3,1
48218,20023446,5,3,1
48222,20023448,4,3,1
48230,20023452,5,3,5
48260,20023467,2,3,1
48270,20023472,2,3,1
48295,20023483,2,3,2
48296,20023483,4,3,3
